URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,DNS_QUERY_TIMES,Type
45,9,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,6,-1
45,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,8,-1
45,10,UTF-8,mw2233.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
45,8,ISO-8859-1,Apache,-1,US,Washington,16/11/1999 0:00,5/11/2016 0:00,8,-1
45,9,iso-8859-1,nginx,-1,US,WA,20/07/1998 4:00,21/02/2017 3:57,4,-1
45,9,windows-1252,fbs,-1,US,WA,7/04/2003 0:00,1/11/2013 0:00,4,-1
45,7,UTF-8,nginx/1.12.0,9194,US,NY,4/06/2009 0:00,4/05/2016 0:00,4,-1
45,10,UTF-8,ATS,6560,CA,ON,29/11/2000 0:00,21/10/2016 0:00,0,-1
45,10,ISO-8859-1,cloudflare-nginx,-1,NL,Noord-Holland,3/02/1999 0:00,4/02/2017 0:00,0,-1
45,9,ISO-8859-1,Unknown,6746,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
45,9,UTF-8,mw2175.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
45,8,UTF-8,Unknown,-1,Unknown,Unknown,18/10/2000 0:00,29/01/2017 0:00,0,-1
46,11,UTF-8,nginx,649,Unknown,Unknown,Unknown,Unknown,4,1
46,12,ISO-8859-1,nginx/1.12.0,221,US,CALIFORNIA,6/10/2005 0:00,6/10/2016 0:00,2,1
46,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,12,-1
46,11,UTF-8,mw2199.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
46,9,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,231,Unknown,Unknown,22/09/2009 0:00,23/04/2015 0:00,0,-1
46,9,UTF-8,nginx/1.4.6 (Ubuntu),-1,Unknown,Unknown,Unknown,Unknown,0,-1
46,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
46,11,UTF-8,mw2255.codfw.wmnet,4698,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
46,9,ISO-8859-1,Apache,2393,US,NY,18/01/1994 0:00,21/10/2016 0:00,6,-1
46,10,UTF-8,Pagely Gateway/1.5.1,-1,US,Minnesota,8/08/2001 0:00,9/11/2015 0:00,0,-1
46,8,iso-8859-1,Unknown,21,US,VA,13/09/1996 4:00,16/07/2016 7:42,0,-1
46,9,ISO-8859-1,nginx,-1,US,Arizona,21/07/2008 0:00,18/04/2015 0:00,0,-1
46,9,utf-8,nginx,-1,US,NY,23/03/1995 0:00,3/03/2017 0:00,0,-1
46,8,UTF-8,Apache/2.4.7 (Ubuntu),22479,US,WA,30/01/2007 0:00,28/12/2016 0:00,0,-1
46,10,iso-8859-1,Apache,344,JP,Osaka,11/03/2017 0:00,24/04/2017 0:00,0,-1
46,10,UTF-8,Apache/2.4,-1,US,Maryland,25/08/2004 0:00,26/08/2016 0:00,0,-1
46,11,UTF-8,Unknown,-1,US,PA,16/05/2001 0:00,13/05/2015 0:00,0,-1
46,9,UTF-8,mw2228.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
46,9,UTF-8,ATS,17810,US,CA,22/11/2003 0:00,1/05/2014 0:00,8,-1
46,8,UTF-8,Apache,193,US,PA,14/10/2016 0:00,14/10/2016 0:00,4,-1
46,11,utf-8,ATS,630,US,CA,18/01/1995 0:00,26/08/2015 0:00,10,-1
46,10,utf-8,nginx/1.10.1 + Phusion Passenger 5.0.30,-1,US,Nevada,15/12/2004 0:00,25/02/2015 0:00,4,-1
46,9,utf-8,Unknown,7758,US,NY,26/07/1995 0:00,21/07/2016 0:00,4,-1
46,8,ISO-8859-1,nginx,2886,Unknown,Unknown,22/04/1999 0:00,9/09/2016 0:00,4,-1
46,10,ISO-8859-1,nginx,1510,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,4,-1
46,8,UTF-8,nginx,-1,US,CA,26/05/2006 0:00,8/09/2016 0:00,4,-1
46,12,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,10,-1
46,10,utf-8,openresty,-1,US,California,6/08/2002 0:00,15/10/2015 0:00,6,-1
46,11,ISO-8859-1,nginx,1511,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,6,-1
46,10,utf-8,Apache,66804,US,MO,20/05/1996 0:00,24/10/2016 0:00,4,-1
46,10,ISO-8859-1,nginx,1519,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,4,-1
46,12,iso-8859-1,Apache,235,Unknown,Unknown,Unknown,Unknown,4,-1
46,10,ISO-8859-1,nginx,166,Unknown,Unknown,7/03/2000 0:00,23/03/2017 0:00,4,-1
46,8,UTF-8,cloudflare-nginx,-1,PH,Unknown,8/07/2000 0:00,5/03/2016 0:00,4,-1
46,10,ISO-8859-1,Microsoft-IIS/8.5,8745,Unknown,Unknown,Unknown,Unknown,2,-1
46,10,UTF-8,Apache,-1,Unknown,Unknown,Unknown,Unknown,2,-1
46,8,us-ascii,cloudflare-nginx,-1,US,Arizona,3/12/1999 0:00,6/10/2015 0:00,4,-1
46,8,iso-8859-1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9,333,US,MI,15/11/1998 0:00,23/12/2011 0:00,4,-1
46,7,UTF-8,GSE,6984,US,CA,31/07/2000 0:00,29/06/2016 0:00,10,-1
46,9,UTF-8,Apache/2.2.15 (CentOS),10303,AU,New South Wales,8/01/2009 10:56,9/01/2017 10:11,2,-1
46,10,UTF-8,mw2165.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,6,-1
46,10,UTF-8,nginx,-1,PA,PANAMA,11/11/2007 0:00,18/12/2015 0:00,0,-1
46,9,ISO-8859-1,Unknown,784,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
46,6,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
47,11,ISO-8859-1,Apache/2.2.31 (CentOS),-1,PA,PANAMA,19/07/2004 0:00,6/07/2016 0:00,8,1
47,9,ISO-8859-1,cloudflare-nginx,-1,US,Texas,2/09/2003 0:00,18/09/2015 0:00,0,-1
47,9,UTF-8,nginx,-1,PA,PANAMA,11/11/2007 0:00,18/12/2015 0:00,0,-1
47,9,ISO-8859-1,Unknown,-1,CA,ON,31/12/1999 0:00,17/12/2016 0:00,0,-1
47,8,utf-8,nginx/1.13.0,7790,US,Washington,28/08/1998 0:00,13/12/2016 0:00,0,-1
47,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5/02/1999 0:00,16/06/2014 0:00,0,-1
47,8,ISO-8859-1,Apache,7362,PA,PANAMA,4/10/2003 0:00,8/12/2014 0:00,0,-1
47,9,UTF-8,Server,-1,US,WA,2/10/2007 0:00,31/08/2016 0:00,0,-1
47,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Nebraska,24/04/2007 0:00,25/04/2017 0:00,0,-1
47,11,UTF-8,cloudflare-nginx,-1,US,AL,15/12/2010 0:00,27/10/2016 0:00,0,-1
47,10,iso-8859-1,Apache/2.0.52 (Red Hat),423,Unknown,Unknown,Unknown,Unknown,0,-1
47,9,ISO-8859-1,Unknown,6748,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
47,10,UTF-8,Unknown,-1,US,WA,1/06/2001 0:00,17/05/2016 0:00,8,-1
47,10,UTF-8,cloudflare-nginx,-1,Unknown,Unknown,22/08/2007 0:00,24/07/2014 0:00,4,-1
47,9,UTF-8,Apache,17647,Unknown,Unknown,26/01/2001 0:00,26/03/2017 0:00,0,-1
47,9,UTF-8,nginx,-1,PH,ILOCOS NORTE R3,6/06/2007 0:00,19/12/2015 0:00,0,-1
47,9,ISO-8859-1,LiteSpeed,1148,US,GA,19/09/2002 0:00,4/09/2016 0:00,0,-1
47,9,utf-8,gunicorn/19.7.1,-1,US,California,28/07/1995 0:00,26/11/2015 0:00,0,-1
47,12,UTF-8,mw2228.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,4,-1
47,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,-1,AU,Unknown,20/07/2006 0:00,5/03/2013 0:00,0,-1
47,9,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,0,-1
47,11,UTF-8,nginx,-1,PA,PANAMA,11/11/2007 0:00,18/12/2015 0:00,8,-1
47,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,-1,AU,Unknown,20/07/2006 0:00,5/03/2013 0:00,6,-1
47,10,UTF-8,nginx,-1,Unknown,Unknown,8/05/2001 0:00,19/04/2015 0:00,8,-1
47,11,utf-8,Apache/2.2.15 (Red Hat),-1,Unknown,Unknown,Unknown,Unknown,6,-1
47,9,UTF-8,Apache/2.4,-1,US,Pennsylvania,29/05/1996 0:00,28/04/2015 0:00,4,-1
47,8,iso-8859-1,Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4,479,CA,ON,18/10/2002 0:00,17/10/2016 0:00,4,-1
47,11,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,10804,Unknown,Unknown,18/10/2004 0:00,2/07/2015 0:00,2,-1
47,9,utf-8,ATS,-1,US,CA,22/11/2003 0:00,1/05/2014 0:00,8,-1
47,9,UTF-8,Apache,14889,Unknown,Unknown,5/11/1997 0:00,14/04/2015 0:00,4,-1
47,10,UTF-8,Apache-Coyote/1.1,9527,GB,London,13/06/1997 0:00,5/11/2015 0:00,6,-1
47,11,UTF-8,mw2241.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,6,-1
47,8,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,10,-1
47,10,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,2,-1
47,8,iso-8859-1,Apache/1.3.33 (Unix) mod_ssl/2.8.24 OpenSSL/0.9.7e-p1 PHP/4.4.8,-1,US,NY,28/03/2000 0:00,28/03/2017 0:00,2,-1
47,8,UTF-8,nginx,-1,CA,MB,12/04/2000 0:00,4/04/2017 0:00,2,-1
47,9,ISO-8859-1,Unknown,6748,US,California,28/11/1999 0:00,9/09/2013 0:00,6,-1
47,9,utf-8,Apache,44446,CA,ON,9/12/2003 0:00,22/10/2016 0:00,0,-1
47,9,ISO-8859-1,Unknown,675,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
47,9,ISO-8859-1,nginx/1.11.3,193,US,CA,28/11/2006 0:00,13/03/2014 0:00,0,-1
47,11,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
48,10,ISO-8859-1,lighttpd,345,FR,Unknown,24/02/1996 0:00,27/12/2016 0:00,2,1
48,11,UTF-8,nginx,640,Unknown,Unknown,Unknown,Unknown,8,1
48,10,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,6,1
48,11,ISO-8859-1,Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch,2516,US,Utah,24/05/2000 0:00,25/05/2016 0:00,6,1
48,14,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
48,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Arizona,21/12/2005 0:00,8/12/2016 0:00,0,-1
48,10,utf-8,Apache,67135,US,MO,20/05/1996 0:00,24/10/2016 0:00,0,-1
48,11,UTF-8,nginx,-1,Unknown,Unknown,Unknown,Unknown,0,-1
48,9,ISO-8859-1,cloudflare-nginx,-1,US,Texas,2/09/2003 0:00,18/09/2015 0:00,0,-1
48,11,UTF-8,mw2230.codfw.wmnet,4699,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
48,11,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,0,-1
48,8,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,1/07/1998 0:00,26/06/2016 0:00,0,-1
48,9,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips,16333,US,GA,5/05/2004 0:00,20/04/2016 0:00,0,-1
48,9,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,8,-1
48,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38,-1,AU,Unknown,20/07/2006 0:00,5/03/2013 0:00,0,-1
48,11,iso-8859-1,Apache,288,Unknown,Unknown,11/10/2000 0:00,12/12/2016 0:00,0,-1
48,8,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Florida,2/12/2004 0:00,25/11/2015 0:00,0,-1
48,8,ISO-8859-1,AkamaiGHost,299,US,CA,10/08/1998 0:00,10/07/2012 0:00,0,-1
48,9,ISO-8859-1,Apache/2.4.7 (Ubuntu),13913,CZ,Unknown,13/04/2005 0:00,10/11/2016 0:00,6,-1
48,9,us-ascii,Microsoft-HTTPAPI/2.0,324,KR,Unknown,14/08/2000 0:00,6/07/2016 0:00,0,-1
48,9,UTF-8,mw2240.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
48,9,UTF-8,Microsoft-IIS/7.5,39,US,Colorado,29/12/2005 0:00,6/02/2017 0:00,4,-1
48,9,iso-8859-1,Apache,333,US,Arizona,25/06/2002 0:00,26/06/2016 0:00,0,-1
48,11,utf-8,nginx/1.8.1,-1,US,NY,18/10/1994 0:00,6/10/2016 0:00,0,-1
48,11,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,8,-1
48,9,ISO-8859-1,Unknown,6748,Unknown,Unknown,28/11/1999 0:00,9/09/2013 0:00,6,-1
48,7,UTF-8,GSE,38123,US,CA,31/07/2000 0:00,29/06/2016 0:00,8,-1
48,8,us-ascii,cloudflare-nginx,-1,US,Arizona,3/12/1999 0:00,6/10/2015 0:00,4,-1
48,11,UTF-8,Apache/2.2.31 (Amazon),1371,Unknown,Unknown,28/04/2003 0:00,29/04/2016 0:00,8,-1
48,10,UTF-8,Apache,58,US,CO,22/06/2014 0:00,22/06/2016 0:00,4,-1
48,9,utf-8,Apache,46579,CA,ON,9/12/2003 0:00,22/10/2016 0:00,4,-1
48,10,utf-8,nginx/1.10.2,-1,HK,Central,24/05/2015 0:00,22/04/2016 0:00,0,-1
48,8,us-ascii,Microsoft-HTTPAPI/2.0,324,IN,Maharashtra,5/08/1999 0:00,10/02/2017 0:00,0,-1
48,11,ISO-8859-1,cloudflare-nginx,-1,US,MA,21/08/1998 0:00,3/10/2016 0:00,0,-1
49,12,ISO-8859-1,PWS/8.2.0.7,528,KR,Unknown,28/08/2003 0:00,10/05/2016 0:00,6,1
49,12,ISO-8859-1,nginx/1.2.1,2211,UA,widestep@mail.ru,9/03/2004 0:00,4/01/2016 0:00,4,1
49,13,utf-8,nxfps,-1,KR,Unknown,3/01/2002 0:00,12/01/2015 0:00,4,1
49,12,UTF-8,nginx/1.12.0,4877,US,VERMONT,22/03/2009 0:00,22/03/2017 0:00,2,1
49,13,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
49,7,us-ascii,cloudflare-nginx,-1,US,Arizona,10/06/2005 0:00,4/06/2015 0:00,0,-1
49,9,ISO-8859-1,Apache,959,US,New York,3/07/2000 17:33,4/07/2016 14:14,0,-1
49,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,MI,2/02/1996 0:00,7/04/2016 0:00,0,-1
49,10,UTF-8,Apache,19361,CH,ZH,19/02/1997 0:00,15/12/2015 0:00,0,-1
49,11,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
49,9,iso-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,475,Unknown,Unknown,23/08/2010 0:00,17/04/2015 0:00,2,-1
49,9,ISO-8859-1,Unknown,783,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
49,10,ISO-8859-1,LiteSpeed,1148,US,IL,23/09/2009 0:00,8/09/2016 0:00,2,-1
49,11,UTF-8,Apache,-1,Unknown,Unknown,Unknown,Unknown,0,-1
49,9,UTF-8,nginx,-1,US,CA,7/10/2005 16:25,10/09/2016 6:58,0,-1
49,10,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,0,-1
49,12,iso-8859-1,Apache/2.2.16 (Unix) mod_ssl/2.2.16 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4,506,Unknown,Unknown,Unknown,Unknown,0,-1
49,9,UTF-8,Apache-Coyote/1.1,-1,US,ca,14/05/1999 0:00,28/06/2016 0:00,0,-1
49,9,utf-8,Apache,5005,US,CA,20/09/1995 0:00,21/03/2017 0:00,0,-1
49,10,UTF-8,nginx/1.6.2,-1,CN,hunansheng,30/08/2004 0:00,8/03/2017 0:00,0,-1
49,7,ISO-8859-1,Apache,2367,US,Pennsylvania,30/01/2003 0:00,31/01/2016 0:00,0,-1
49,9,utf-8,ATS,-1,US,CA,22/11/2003 0:00,1/05/2014 0:00,0,-1
49,9,UTF-8,cloudflare-nginx,-1,US,WA,22/11/2000 0:00,28/09/2016 0:00,0,-1
49,9,ISO-8859-1,Play,2119,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
49,9,ISO-8859-1,Apache,128,US,MA,6/11/2001 1:42,11/03/2017 15:28,0,-1
49,11,UTF-8,mw2185.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,6,-1
49,9,ISO-8859-1,nginx,162,US,TX,11/11/1999 0:00,16/04/2016 0:00,6,-1
49,10,utf-8,Apache,66441,US,MO,20/05/1996 0:00,24/10/2016 0:00,4,-1
49,12,utf-8,ATS,640,US,CA,18/01/1995 0:00,26/08/2015 0:00,8,-1
49,9,utf-8,Apache,44393,CA,ON,9/12/2003 0:00,22/10/2016 0:00,0,-1
49,10,utf-8,Apache/2.2.15 (Red Hat),6881,US,NY,26/07/1990 0:00,21/07/2016 0:00,4,-1
49,10,UTF-8,Server,-1,US,NV,1/11/1994 0:00,30/04/2014 0:00,6,-1
49,10,ISO-8859-1,nginx,1505,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,6,-1
49,11,ISO-8859-1,Apache,1368,Unknown,Unknown,Unknown,Unknown,0,-1
49,10,ISO-8859-1,Apache,-1,AU,Queensland,22/03/2006 0:00,22/03/2017 0:00,0,-1
49,10,UTF-8,nginx,-1,US,FL,26/07/2003 0:00,22/04/2016 0:00,0,-1
49,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
49,10,iso-8859-1,Apache,236,US,UT,16/05/1995 0:00,21/10/2016 0:00,6,-1
49,9,UTF-8,Apache/2.2.15 (CentOS),101,AU,NSW,19/08/2004 0:00,5/07/2016 0:00,0,-1
50,13,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,4,1
50,11,UTF-8,nginx,640,Unknown,Unknown,Unknown,Unknown,8,1
50,11,ISO-8859-1,nginx/1.12.0,1108,UA,Unknown,26/04/2004 0:00,27/04/2017 0:00,2,1
50,12,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
50,9,utf-8,Apache,43996,CA,ON,9/12/2003 0:00,22/10/2016 0:00,0,-1
50,10,ISO-8859-1,Apache,13076,US,IL,9/03/2006 0:00,23/02/2017 0:00,0,-1
50,10,UTF-8,Apache,6953,CA,Ontario,23/07/2011 0:00,7/12/2015 0:00,0,-1
50,10,utf-8,ATS,-1,US,CA,22/11/2003 0:00,1/05/2014 0:00,10,-1
50,9,utf-8,Server,-1,US,CA,9/12/2002 0:00,2/05/2014 0:00,0,-1
50,9,ISO-8859-1,Microsoft-IIS/7.5,3071,US,FL,2/04/1999 0:00,6/05/2016 0:00,0,-1
50,10,iso-8859-1,nginx,243,US,Wisconsin,21/05/2007 21:12,27/03/2014 15:06,4,-1
50,10,ISO-8859-1,Apache/2.4.10 (Unix) OpenSSL/1.0.1k,-1,Unknown,Unknown,Unknown,Unknown,4,-1
50,11,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,8,-1
50,10,utf-8,nginx,-1,US,NY,4/10/1996 0:00,17/01/2017 0:00,8,-1
50,11,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CA,1/05/1996 0:00,25/03/2017 0:00,4,-1
50,11,ISO-8859-1,Apache,2797,Unknown,Unknown,Unknown,Unknown,4,-1
50,12,ISO-8859-1,Apache/Not telling (Unix) AuthTDS/1.1,-1,US,NY,31/01/1995 5:00,4/12/2014 17:41,4,-1
50,11,UTF-8,mw2255.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,8,-1
50,9,ISO-8859-1,Unknown,1189,Unknown,Unknown,22/02/2007 0:00,22/02/2016 0:00,6,-1
50,9,UTF-8,nginx,24971,US,CA,6/12/1994 0:00,3/11/2015 0:00,4,-1
50,10,ISO-8859-1,Unknown,413,Unknown,Unknown,Unknown,Unknown,4,-1
50,9,utf-8,Microsoft-IIS/7.5,5316,US,FL,2/01/2003 0:00,1/01/2017 0:00,2,-1
50,11,UTF-8,Apache,435494,Unknown,Unknown,Unknown,Unknown,2,-1
50,14,iso-8859-1,Unknown,-1,US,CA,9/01/1998 0:00,4/01/2017 0:00,6,-1
50,9,us-ascii,Microsoft-IIS/7.5,324,US,California,26/09/2003 0:00,17/06/2016 0:00,0,-1
50,11,ISO-8859-1,Microsoft-IIS/7.5,1208,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
50,9,ISO-8859-1,nginx/1.10.3,1149,US,UTAH,6/10/1999 0:00,13/12/2008 0:00,0,-1
50,10,UTF-8,nginx,-1,US,CA,11/06/2003 0:00,18/10/2014 0:00,0,-1
50,10,UTF-8,Apache/2.2.15 (CentOS),1970,US,IL,30/12/1996 0:00,30/10/2016 0:00,0,-1
50,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,FL,14/09/1995 0:00,12/05/2016 0:00,0,-1
50,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,NJ,27/02/1998 5:00,17/12/2012 21:45,0,-1
51,14,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
51,14,ISO-8859-1,cloudflare-nginx,-1,US,WA,11/01/1999 0:00,4/04/2017 0:00,0,1
51,10,ISO-8859-1,DOSarrest,-1,KY,GRAND CAYMAN,4/01/2007 0:00,7/12/2016 0:00,0,-1
51,10,us-ascii,Microsoft-IIS/7.5,324,Unknown,Unknown,26/09/2003 0:00,17/06/2016 0:00,0,-1
51,10,UTF-8,Apache/2.2.32,-1,US,PA,4/11/2004 22:27,21/09/2016 15:14,0,-1
51,8,UTF-8,Apache/2.4.6 (CentOS),25866,US,CA,25/01/1995 0:00,5/12/2013 0:00,0,-1
51,10,ISO-8859-1,nginx,6130,US,Utr,21/01/2007 22:31,23/12/2016 4:58,0,-1
51,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
51,10,iso-8859-1,Apache/2.2.11 (Unix) PHP/5.2.6,231,CN,beijingshi,7/03/2000 0:00,27/03/2017 0:00,2,-1
51,9,utf-8,Scratch Web Server,10333,Unknown,Unknown,Unknown,Unknown,0,-1
51,10,utf-8,Apache,9890,Unknown,Unknown,Unknown,Unknown,0,-1
51,9,ISO-8859-1,Unknown,6748,US,California,28/11/1999 0:00,9/09/2013 0:00,0,-1
51,12,ISO-8859-1,Unknown,1819,US,CA,2/11/2002 0:00,2/02/2017 0:00,0,-1
51,8,ISO-8859-1,nginx,162,US,Washington,13/01/2005 0:00,14/01/2016 0:00,0,-1
51,10,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,Unknown,Unknown,0,-1
51,11,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,22/02/2001 0:00,8/04/2017 0:00,2,-1
51,10,utf-8,cloudflare-nginx,-1,US,CO,28/09/1996 0:00,26/09/2016 0:00,6,-1
51,11,utf-8,nginx/1.4.6 (Ubuntu),58090,US,CA,20/11/2007 0:00,13/05/2016 0:00,0,-1
51,10,UTF-8,nginx,-1,US,CA,12/12/2003 0:00,18/10/2016 0:00,6,-1
51,11,UTF-8,Unknown,-1,US,WA,1/06/2001 0:00,17/05/2016 0:00,4,-1
51,9,utf-8,Unknown,15302,US,Arizona,4/05/2001 0:00,9/11/2016 0:00,0,-1
51,11,iso-8859-1,Apache,239,US,UT,16/05/1995 0:00,21/10/2016 0:00,0,-1
51,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
51,8,ISO-8859-1,Apache,57,US,VA,9/09/2002 0:00,29/08/2014 0:00,0,-1
51,11,ISO-8859-1,Apache,557,US,Arizona,15/02/2000 0:00,10/01/2017 0:00,0,-1
52,14,UTF-8,Apache,-1,CZ,PRAHA,7/10/2006 0:00,7/03/2017 0:00,2,1
52,12,UTF-8,marrakesh 1.12.2,13650,BR,Unknown,Unknown,Unknown,6,1
52,14,Unknown,Apache/2.4.6 (CentOS),-1,CN,Bei Jing,1/03/2005 0:00,7/09/2016 0:00,4,1
52,9,ISO-8859-1,Unknown,-1,US,CA,29/03/1997 0:00,29/11/2016 0:00,0,-1
52,12,ISO-8859-1,nginx/1.10.3,-1,US,VA,21/02/1992 0:00,22/08/2016 0:00,0,-1
52,10,utf-8,nginx/0.8.35,17302,US,CA,15/10/2005 0:00,13/09/2016 0:00,0,-1
52,10,UTF-8,Apache/2.2.15 (Red Hat),5315,US,CA,1/06/1996 0:00,2/04/2017 0:00,0,-1
52,10,ISO-8859-1,nginx,1516,US,Ohio,8/01/2004 0:00,3/01/2017 0:00,0,-1
52,11,UTF-8,mw2182.codfw.wmnet,-1,US,CA,13/01/2001 0:12,12/12/2015 10:16,0,-1
52,12,UTF-8,LiteSpeed,-1,PA,PANAMA,5/03/2005 0:00,14/12/2015 0:00,0,-1
52,10,UTF-8,Apache,-1,US,CA,14/04/1998 0:00,14/04/2017 0:00,0,-1
52,10,ISO-8859-1,squid/3.3.8,3529,US,CA,2/06/1994 0:00,6/01/2017 0:00,0,-1
52,12,UTF-8,Unknown,-1,US,CA,9/01/1998 0:00,4/01/2017 0:00,0,-1
52,11,UTF-8,Apache,8105,CH,ZH,19/02/1997 0:00,15/12/2015 0:00,4,-1
52,10,ISO-8859-1,Apache/2.2.27 (CentOS),1235,US,NY,31/05/1995 0:00,18/11/2013 0:00,0,-1
52,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,13/09/2000 0:00,29/08/2016 0:00,0,-1
