URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_DATE_DIFF,DNS_QUERY_TIMES,Type
55,10,utf-8,Apache,44324,CA,ON,4701,0,-1
55,12,UTF-8,mw2176.codfw.wmnet,-1,US,CA,5446,0,-1
55,10,UTF-8,mw2187.codfw.wmnet,-1,US,CA,4762,0,-1
55,12,UTF-8,Server,-1,US,NV,7120,6,-1
55,10,utf-8,ATS,-1,US,CA,3813,8,-1
55,10,UTF-8,mw2239.codfw.wmnet,-1,US,CA,5446,4,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,7185,10,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,7185,6,-1
55,9,ISO-8859-1,Unknown,-1,US,CA,7185,10,-1
55,11,UTF-8,Server,-1,US,NV,7120,6,-1
55,10,UTF-8,Microsoft-IIS/8.5,20474,US,WI,6574,0,-1
55,12,ISO-8859-1,Unknown,1819,US,CA,5206,0,-1
55,10,UTF-8,mw2106.codfw.wmnet,40179,US,CA,4762,0,-1
55,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,2922,0,-1
56,11,iso-8859-1,nginx/1.10.1,-1,PK,Punjab,1098,2,1
56,8,iso-8859-1,Apache,257,US,CA,6124,0,-1
56,12,ISO-8859-1,Unknown,25471,Unknown,Unknown,-1,0,-1
56,11,utf-8,Apache/2.2.15 (CentOS),7215,US,CA,5327,0,-1
56,11,Unknown,Microsoft-IIS/7.0,0,US,New York,6619,0,-1
56,12,ISO-8859-1,Unknown,1819,US,CA,5206,0,-1
56,9,UTF-8,Apache/2.2.15 (CentOS),965,CA,qc,6523,0,-1
56,10,ISO-8859-1,Unknown,-1,US,CA,7185,0,-1
56,12,UTF-8,Apache,3042,US,CA,5524,0,-1
56,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CO,7937,0,-1
56,11,UTF-8,Apache-Coyote/1.1,8741,US,GA,4967,0,-1
56,10,UTF-8,Unknown,-1,US,Connecticut,7215,0,-1
56,10,UTF-8,nginx,14672,PA,PANAMA,6171,0,-1
56,9,ISO-8859-1,Unknown,-1,US,CA,7185,12,-1
56,11,iso-8859-1,Apache,229,Unknown,Unknown,5432,0,-1
56,9,ISO-8859-1,Unknown,-1,US,CA,7185,6,-1
56,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,2922,6,-1
56,11,iso-8859-1,Apache,189,Unknown,Unknown,4351,6,-1
56,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Nevada,4750,2,-1
56,9,ISO-8859-1,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,-1,CA,Quebec,5116,6,-1
56,12,UTF-8,nginx/1.6.2,-1,CN,hunansheng,4573,4,-1
56,13,utf-8,Apache,67283,US,MO,7462,6,-1
56,12,ISO-8859-1,nginx,1523,US,Ohio,4744,8,-1
56,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Arizona,4985,6,-1
56,12,UTF-8,mw2228.codfw.wmnet,-1,US,CA,5446,8,-1
56,9,ISO-8859-1,Apache,1264,IL,il,2998,0,-1
56,9,iso-8859-1,Apache,225,Unknown,Unknown,-1,0,-1
56,11,ISO-8859-1,Aeria Games & Entertainment,17072,DE,Berlin,3865,0,-1
56,11,utf-8,Apache,17541,US,CA,6682,0,-1
56,10,utf-8,nginx/1.12.0,-1,US,FL,5844,0,-1
56,11,utf-8,nginx/1.6.3 + Phusion Passenger,-1,Unknown,Unknown,5145,4,-1
56,11,ISO-8859-1,nginx/1.12.0,-1,US,Arizona,4173,0,-1
56,11,UTF-8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,3782,PA,PANAMA,4297,0,-1
57,9,iso-8859-1,Apache,355,US,FL,6762,0,-1
57,11,UTF-8,mw2173.codfw.wmnet,7340,US,CA,5446,0,-1
57,11,utf-8,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,5796,US,Arizona,5844,0,-1
57,10,UTF-8,Server,-1,US,NV,7120,0,-1
57,9,ISO-8859-1,Unknown,-1,US,CA,7185,0,-1
57,11,utf-8,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,448,Unknown,Unknown,-1,0,-1
57,11,UTF-8,Apache-Coyote/1.1,17249,Unknown,Unknown,5853,0,-1
57,11,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,5918,0,-1
57,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5610,0,-1
57,12,utf-8,Unknown,20504,US,NY,6910,0,-1
57,12,utf-8,Apache/2.2.31 (Amazon),6828,Unknown,Unknown,2071,0,-1
57,10,ISO-8859-1,Unknown,-1,US,CA,7185,12,-1
57,10,ISO-8859-1,nginx,1510,US,Ohio,4744,6,-1
57,10,UTF-8,nginx,-1,SE,INDAL,3651,2,-1
57,10,UTF-8,Apache,-1,Unknown,Unknown,5814,4,-1
57,12,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,11202,US,IL,8944,4,-1
57,9,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,6588,JP,Osaka,0,4,-1
57,10,iso-8859-1,Apache/2,345,US,CA,6537,2,-1
57,13,UTF-8,cloudflare-nginx,-1,US,NY,4809,6,-1
57,11,UTF-8,Server,-1,US,NV,7120,6,-1
57,11,iso-8859-1,nginx,234,US,NY,5815,4,-1
57,10,ISO-8859-1,Apache,21046,US,NY,4118,4,-1
57,11,utf-8,Microsoft-IIS/7.0,23463,IT,RM,4018,4,-1
57,10,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,-1,4,-1
57,11,utf-8,Apache,-1,US,CO,4380,2,-1
57,11,iso-8859-1,Apache,241,US,UT,7829,0,-1
57,7,UTF-8,Apache/2.2.31 (Amazon),1182,Unknown,Unknown,4175,4,-1
57,12,UTF-8,nginx,-1,US,Arizona,3060,0,-1
57,13,UTF-8,mw2198.codfw.wmnet,-1,US,CA,5446,0,-1
57,11,ISO-8859-1,Apache,10280,US,IL,4004,0,-1
58,12,UTF-8,Apache,-1,CZ,PRAHA,3804,2,1
58,13,UTF-8,nginx/1.12.0,5962,US,UTAH,3653,4,1
58,12,utf-8,Apache,-1,US,NY,8312,0,-1
58,8,UTF-8,Apache,58,US,MA,2536,0,-1
58,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,5610,0,-1
58,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,2922,0,-1
58,9,ISO-8859-1,nginx/1.12.0,-1,US,Illinois,1478,0,-1
58,11,utf-8,nginx/1.6.3 + Phusion Passenger,-1,US,Arizona,5145,0,-1
58,10,UTF-8,GSE,208082,US,CA,5812,0,-1
58,11,us-ascii,Unknown,-1,US,WA,6325,0,-1
58,11,ISO-8859-1,nginx/1.12.0,-1,CA,QC,4355,0,-1
58,8,iso-8859-1,Apache/2,345,US,FL,5586,4,-1
58,12,us-ascii,Microsoft-HTTPAPI/2.0,324,US,CA,5641,8,-1
58,10,ISO-8859-1,nginx,-1,CA,ON,6572,2,-1
58,9,us-ascii,Unknown,324,US,CO,7638,4,-1
58,9,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,4556,4,-1
58,10,UTF-8,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,1688,US,Arizona,5427,0,-1
58,11,UTF-8,mw2172.codfw.wmnet,-1,US,CA,5446,8,-1
58,11,UTF-8,nginx,-1,Unknown,Unknown,3705,6,-1
58,9,ISO-8859-1,nginx/1.2.6,-1,US,Arizona,5081,0,-1
58,11,UTF-8,Server,-1,US,NV,7120,0,-1
58,11,ISO-8859-1,Server,1179,US,NV,7120,0,-1
58,12,utf-8,nginx/1.8.0,90837,US,va,8368,0,-1
59,11,UTF-8,Server,-1,US,NV,7120,0,-1
59,11,utf-8,cloudflare-nginx,-1,US,Arizona,5286,0,-1
59,10,iso-8859-1,Unknown,-1,Unknown,Unknown,4024,0,-1
59,11,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,7829,0,-1
59,10,utf-8,Microsoft-IIS/8.5,26958,Unknown,Unknown,7225,6,-1
59,12,utf-8,nginx,162,BS,New Providence,3252,0,-1
59,10,UTF-8,Apache/2.4.6 (Unix) mod_jk/1.2.37,19404,US,IL,7643,0,-1
59,11,ISO-8859-1,nginx,162,US,Virginia,6276,0,-1
59,10,us-ascii,Unknown,324,US,FL,5450,0,-1
59,10,iso-8859-1,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,352,CN,Unknown,3528,0,-1
59,9,ISO-8859-1,Unknown,-1,US,CA,7185,0,-1
59,11,utf-8,Unknown,7697,Unknown,Unknown,-1,0,-1
59,10,us-ascii,Unknown,324,US,FL,5450,0,-1
59,13,UTF-8,Unknown,9322,US,AZ,4018,0,-1
59,10,UTF-8,Apache/2.2.22 (Debian),-1,FR,Unknown,7381,0,-1
59,11,UTF-8,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,-1,Unknown,Unknown,5179,0,-1
59,15,UTF-8,ATS,-1,US,CA,7525,8,-1
59,9,ISO-8859-1,nginx,12629,US,CA,3875,2,-1
59,11,us-ascii,Microsoft-HTTPAPI/2.0,324,AU,Unknown,2922,6,-1
59,9,us-ascii,Unknown,324,US,CO,7638,4,-1
59,13,ISO-8859-1,nginx/1.4.4,-1,US,UT,7062,0,-1
59,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,7829,4,-1
59,11,ISO-8859-1,Apache,5290,US,FL,5784,4,-1
59,11,utf-8,Unknown,12965,US,FL,5844,4,-1
59,13,us-ascii,Microsoft-IIS/7.5,324,US,Missouri,6536,6,-1
59,11,ISO-8859-1,cloudflare-nginx,-1,NL,ZH,4619,4,-1
59,10,UTF-8,Apache,-1,US,WA,4020,4,-1
59,12,utf-8,nginx,162,BS,New Providence,3252,8,-1
59,11,ISO-8859-1,Apache/2.2.22 (Ubuntu),125,US,Oregon,7044,6,-1
59,12,ISO-8859-1,nginx,1511,US,Ohio,4744,0,-1
59,11,ISO-8859-1,Apache,5290,US,FL,5784,0,-1
59,12,UTF-8,cloudflare-nginx,-1,US,FL,4741,4,-1
59,10,utf-8,Microsoft-IIS/8.5,19867,Unknown,Unknown,7225,8,-1
59,13,iso-8859-1,nginx/1.2.1,-1,Unknown,Unknown,-1,0,-1
60,11,ISO-8859-1,Apache,-1,US,UT,7829,0,-1
60,11,iso-8859-1,Apache,198,HK,Unknown,1,2,-1
60,11,ISO-8859-1,Unknown,1973,Unknown,Unknown,-1,0,-1
60,10,utf-8,cloudflare-nginx,-1,US,CA,6542,0,-1
60,11,iso-8859-1,Apache,243,US,UT,7829,0,-1
60,11,us-ascii,Microsoft-HTTPAPI/2.0,324,CH,Unknown,7300,0,-1
60,10,utf-8,Cowboy,21666,US,CA,2553,0,-1
60,12,UTF-8,nginx,-1,US,CA,4694,0,-1
60,10,UTF-8,Apache/2.2.22 (Debian),8774,KR,Unknown,713,0,-1
60,13,ISO-8859-1,Unknown,1819,US,CA,5206,0,-1
60,11,UTF-8,nginx/1.2.1,2544,Unknown,Unknown,-1,0,-1
60,13,utf-8,Apache,-1,Unknown,Unknown,6150,0,-1
60,11,ISO-8859-1,cloudflare-nginx,-1,US,Illinois,4991,6,-1
60,12,iso-8859-1,nginx,-1,CA,BC,6257,2,-1
60,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,4192,2,-1
60,11,ISO-8859-1,Apache,-1,CA,BC,4317,6,-1
60,11,UTF-8,Apache,40582,US,ny,7639,6,-1
60,13,UTF-8,mw2113.codfw.wmnet,-1,US,CA,5446,6,-1
60,11,utf-8,Unknown,19671,US,CA,5544,8,-1
60,13,utf-8,Microsoft-IIS/7.5,-1,GB,London,6767,9,-1
60,12,UTF-8,Apache,-1,Unknown,Unknown,5419,4,-1
60,12,UTF-8,cloudflare-nginx,-1,US,FL,7266,2,-1
60,11,utf-8,nginx,-1,US,California,3258,4,-1
60,9,utf-8,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,824,US,OH,4750,0,-1
60,13,UTF-8,Apache,-1,US,VA,8012,0,-1
61,12,ISO-8859-1,Apache,526,DE,Unknown,4750,0,1
61,10,us-ascii,Microsoft-IIS/7.5,324,US,AZ,3288,0,-1
61,12,ISO-8859-1,Apache/2.4.7 (Ubuntu),4576,US,FL,4172,0,-1
61,12,UTF-8,Apache/2.2.15 (Red Hat),39198,Unknown,Unknown,5853,0,-1
61,11,us-ascii,cloudflare-nginx,-1,US,FL,7948,0,-1
61,10,ISO-8859-1,Apache,6473,Unknown,Unknown,-1,0,-1
61,9,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,5829,0,-1
61,11,ISO-8859-1,Apache/2.4.10 (Ubuntu),11780,US,WA,6985,8,-1
61,12,ISO-8859-1,Apache,-1,US,CA,7543,2,-1
61,12,ISO-8859-1,nginx,1522,US,Ohio,4744,0,-1
61,12,ISO-8859-1,Apache,-1,Unknown,Unknown,5009,0,-1
61,9,ISO-8859-1,nginx/1.12.0,-1,Unknown,Unknown,722,0,-1
61,10,UTF-8,Server,-1,US,NV,7120,0,-1
61,11,us-ascii,Unknown,257,US,WA,6325,0,-1
61,12,UTF-8,Server,-1,US,NV,7120,0,-1
61,11,us-ascii,Unknown,257,US,WA,6325,0,-1
61,11,ISO-8859-1,Apache,-1,US,DE,6415,0,-1
61,11,utf-8,Apache,8864,Unknown,Unknown,7276,8,-1
61,13,ISO-8859-1,Apache,267,US,NY,5812,4,-1
61,13,UTF-8,cloudflare-nginx,-1,US,WA,2169,8,-1
61,11,utf-8,nginx,-1,US,California,3258,4,-1
61,14,utf-8,Microsoft-IIS/7.5,25090,Unknown,Unknown,-1,0,-1
61,10,ISO-8859-1,nginx/1.12.0,4347,US,CO,3189,0,-1
62,13,ISO-8859-1,Apache,6567,US,FL,5784,6,-1
62,13,UTF-8,mw2224.codfw.wmnet,-1,US,CA,5446,0,-1
62,12,UTF-8,nginx,-1,Unknown,Unknown,3705,0,-1
62,13,ISO-8859-1,Apache,6567,US,FL,5784,0,-1
62,12,ISO-8859-1,Apache,20986,US,NY,4118,0,-1
62,12,UTF-8,mw2171.codfw.wmnet,-1,US,CA,5446,0,-1
62,13,UTF-8,Apache,12440,CA,Ontario,2134,0,-1
62,10,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,245,US,Missouri,3996,0,-1
62,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,4050,0,-1
62,11,iso-8859-1,Apache/2.2.15 (CentOS),-1,US,UT,7829,4,-1
62,11,utf-8,AmazonS3,382,Unknown,Unknown,5035,4,-1
62,11,UTF-8,Apache/2.2.3 (CentOS),2192,IN,MAHARASHTR,4821,6,-1
62,11,us-ascii,Microsoft-IIS/7.5,324,US,California,4648,0,-1
62,12,UTF-8,GSE,9285,US,CA,5812,0,-1
62,12,ISO-8859-1,Apache,-1,AU,Queensland,4018,0,-1
63,14,ISO-8859-1,cloudflare-nginx,-1,Unknown,Unknown,3282,4,-1
63,12,utf-8,Apache/2.2.15 (CentOS),7221,US,CA,5327,0,-1
63,11,UTF-8,mw2257.codfw.wmnet,14506,US,CA,5446,0,-1
63,13,UTF-8,mw2226.codfw.wmnet,-1,US,CA,5446,0,-1
63,12,UTF-8,Apache,-1,US,Arizona,3654,0,-1
63,11,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,-1,6,-1
63,11,ISO-8859-1,cloudflare-nginx,-1,Unknown,Unknown,4652,0,-1
63,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,7387,0,-1
63,9,iso-8859-1,Apache/2,345,Unknown,Unknown,3957,0,-1
63,12,UTF-8,Apache,-1,Unknown,Unknown,-1,4,-1
63,12,us-ascii,Microsoft-HTTPAPI/2.0,1853,Unknown,Unknown,6777,2,-1
63,14,ISO-8859-1,Apache,-1,CA,ONTARIO,4354,4,-1
63,11,ISO-8859-1,Apache,3475,US,OH,5449,2,-1
63,11,utf-8,DMS/1.0.42,42913,FR,Unknown,4123,4,-1
63,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,UT,7829,6,-1
63,12,UTF-8,nginx,-1,US,Illinois,6021,4,-1
63,11,ISO-8859-1,Unknown,-1,US,CA,7185,0,-1
63,10,UTF-8,Apache,18235,US,WA,3801,2,-1
63,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,4192,6,-1
63,10,UTF-8,ATS,-1,US,CA,7525,10,-1
63,14,iso-8859-1,Apache/2.0.52 (Red Hat),320,Unknown,Unknown,-1,6,-1
63,11,ISO-8859-1,Apache,5858,Unknown,Unknown,-1,6,-1
64,11,UTF-8,nginx/1.6.3,-1,US,WA,3503,0,-1
64,13,ISO-8859-1,Apache,-1,US,CA,7246,0,-1
64,11,UTF-8,nginx/1.8.1,9418,UK,Unknown,8553,0,-1
64,13,ISO-8859-1,Apache,19111,US,NY,4118,0,-1
64,13,UTF-8,Server,-1,US,NV,7120,0,-1
64,10,UTF-8,Apache-Coyote/1.1,-1,US,ca,6255,0,-1
64,10,UTF-8,Apache,-1,IN,Haryana,7075,2,-1
64,11,UTF-8,Apache-Coyote/1.1,-1,US,nj,4808,0,-1
64,12,UTF-8,Unknown,-1,US,CA,6935,0,-1
64,11,utf-8,nginx/1.12.0,-1,Unknown,Unknown,5844,0,-1
64,13,UTF-8,Server,-1,US,NV,7120,4,-1
64,11,ISO-8859-1,Apache,9498,GB,MIDDLESEX,3646,4,-1
64,11,UTF-8,Server,-1,US,NV,7120,10,-1
64,10,us-ascii,Microsoft-HTTPAPI/2.0,324,US,WA,7387,4,-1
64,13,us-ascii,Microsoft-IIS/7.5,324,NO,Rogaland,4030,8,-1
64,13,UTF-8,Application-Server,32344,US,TX,8370,0,-1
64,14,UTF-8,cloudflare-nginx,-1,US,FL,6515,0,-1
64,11,ISO-8859-1,Unknown,34,US,FL,5477,0,-1
65,11,ISO-8859-1,Microsoft-IIS/7.0,3830,Unknown,Unknown,-1,0,-1
65,12,UTF-8,Server,-1,US,NV,7120,0,-1
65,11,ISO-8859-1,Apache,36377,US,NY,7569,0,-1
65,12,utf-8,nginx + Phusion Passenger,-1,CA,ON,2468,8,-1
65,14,utf-8,nginx,-1,US,California,3258,0,-1
65,14,UTF-8,nginx,-1,US,IL,8944,0,-1
65,10,ISO-8859-1,Unknown,-1,US,CA,7185,6,-1
65,12,utf-8,cloudflare-nginx,-1,US,CO,7303,4,-1
65,11,ISO-8859-1,Apache/2.2.15 (Red Hat),12339,Unknown,Unknown,5906,4,-1
65,14,utf-8,Apache,-1,US,WA,3619,4,-1
65,13,iso-8859-1,Apache/2.2.15 (Red Hat),330,Unknown,Unknown,-1,4,-1
65,12,ISO-8859-1,Apache,-1,US,DE,6570,8,-1
65,11,iso-8859-1,Apache,245,US,UT,7829,0,-1
65,11,UTF-8,nginx/1.10.3,40035,US,NY,3989,0,-1
66,14,UTF-8,Apache,58,US,MA,732,4,1
66,13,UTF-8,Apache/2.2.3 (CentOS),14750,Unknown,Unknown,-1,0,-1
66,10,UTF-8,ATS,-1,US,CA,7525,0,-1
66,12,UTF-8,Server,-1,US,NV,7120,0,-1
66,11,UTF-8,,9405,US,District of Columbia,5115,0,-1
66,10,utf-8,cloudflare-nginx,-1,Unknown,Unknown,5552,0,-1
66,12,iso-8859-1,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,251,Unknown,Unknown,4988,4,-1
66,15,UTF-8,cloudflare-nginx,-1,CA,ON,4090,0,-1
66,11,iso-8859-1,Apache,241,US,DC,7408,0,-1
66,15,ISO-8859-1,Apache,36571,Unknown,Unknown,4730,0,-1
67,14,utf-8,nginx/1.4.6 (Ubuntu),-1,US,AZ,7115,6,1
67,14,utf-8,ATS,-1,US,CA,7525,0,-1
67,12,UTF-8,Apache/2.4.6 (CentOS) mod_fcgid/2.3.9 PHP/5.6.30,-1,Unknown,Unknown,2142,0,-1
67,9,ISO-8859-1,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4,4440,US,Arizona,4425,0,-1
67,10,UTF-8,LiteSpeed,-1,US,FL,3951,0,-1
67,9,us-ascii,Microsoft-HTTPAPI/2.0,324,US,PA,4192,6,-1
67,9,iso-8859-1,Apache,355,Unknown,Unknown,6149,0,-1
67,10,UTF-8,nginx/1.12.0,3640,US,Kansas,6174,0,-1
67,13,iso-8859-1,Apache,317,US,California,2977,0,-1
67,12,ISO-8859-1,Apache,197,US,FL,6228,4,-1
67,12,ISO-8859-1,Apache,15742,US,NY,4118,4,-1
67,14,UTF-8,mw2177.codfw.wmnet,4710,US,CA,5446,8,-1
67,11,utf-8,Apache,26117,US,CO,4579,4,-1
67,13,UTF-8,Jetty(9.0.z-SNAPSHOT),-1,US,NY,6459,2,-1
67,13,utf-8,Apache-Coyote/1.1,-1,US,OH,7642,6,-1
68,13,UTF-8,nginx/1.8.1,13340,CA,Ontario,3275,0,-1
68,13,ISO-8859-1,Apache,-1,US,NY,8312,0,-1
68,12,ISO-8859-1,Oracle-iPlanet-Web-Server/7.0,3257,Unknown,Unknown,6040,0,-1
68,11,utf-8,lighttpd/1.4.28,6795,SE,Unknown,2715,2,-1
68,12,utf-8,cloudflare-nginx,-1,US,MA,5277,0,-1
68,12,utf-8,ATS,-1,US,CA,7525,0,-1
68,14,UTF-8,Apache,12606,US,NY,5628,4,-1
68,13,utf-8,nginx,-1,US,Arizona,3060,4,-1
68,15,UTF-8,Server,-1,US,NV,7120,6,-1
68,12,UTF-8,mw2197.codfw.wmnet,12503,US,CA,5446,8,-1
68,14,UTF-8,nginx,-1,US,Nevada,4655,4,-1
68,11,UTF-8,nginx,-1,US,Arizona,4093,4,-1
68,11,iso-8859-1,nginx/1.12.0,-1,GB,HANTS,3726,0,-1
68,12,UTF-8,Server,-1,US,NV,7120,0,-1
69,13,UTF-8,Apache,194,US,PA,0,4,1
69,14,UTF-8,GSE,3933,US,CA,5812,0,-1
69,13,UTF-8,nginx/1.12.0,13920,CA,ONTARIO,1827,0,-1
69,13,iso-8859-1,Apache/2.2.31 (FreeBSD) PHP/5.4.15 mod_ssl/2.2.31 OpenSSL/1.0.2d DAV/2,248,Unknown,Unknown,5856,4,-1
69,12,ISO-8859-1,nginx,1500,US,Ohio,6553,0,-1
69,11,UTF-8,ATS,-1,US,CA,7525,0,-1
69,11,UTF-8,nginx/1.8.1,12564,UK,Unknown,8553,0,-1
69,13,ISO-8859-1,nginx/1.4.6 (Ubuntu),-1,PA,PANAMA,2994,2,-1
69,12,UTF-8,Server,-1,US,NV,7120,0,-1
69,12,ISO-8859-1,Apache,-1,US,UT,7829,0,-1
69,11,UTF-8,Apache-Coyote/1.1,-1,US,California,4681,0,-1
69,12,ISO-8859-1,Unknown,-1,US,CA,7185,6,-1
69,12,iso-8859-1,Apache,360,Cyprus,Unknown,3397,4,-1
69,13,utf-8,ATS,-1,US,CA,7525,4,-1
69,12,UTF-8,Server,-1,US,NV,7120,6,-1
69,11,utf-8,nginx,-1,US,Illinois,2658,6,-1
69,11,utf-8,Apache,-1,Unknown,Unknown,3931,4,-1
69,14,UTF-8,Jetty(9.0.z-SNAPSHOT),-1,US,NY,6459,4,-1
69,14,UTF-8,GSE,33493,US,CA,5812,0,-1
70,12,UTF-8,Apache,-1,Unknown,Unknown,-1,2,1
70,15,utf-8,Apache,61974,US,MO,7462,0,-1
70,13,ISO-8859-1,Microsoft-IIS/8.5,65423,CA,ON,6195,0,-1
70,15,us-ascii,Microsoft-HTTPAPI/2.0,324,Unknown,Unknown,-1,0,-1
70,14,iso-8859-1,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,518,AU,Queensland,4734,0,-1
70,13,UTF-8,cloudflare-nginx,-1,US,California,5886,0,-1
70,14,ISO-8859-1,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,8742,US,IL,8944,0,-1
70,12,ISO-8859-1,Apache/2.2.24 (Unix) DAV/2 PHP/5.3.26 mod_ssl/2.2.24 OpenSSL/0.9.8y,-1,Unknown,Unknown,6574,4,-1
70,12,UTF-8,mw2178.codfw.wmnet,-1,US,CA,5446,0,-1
70,15,UTF-8,294,11397,Unknown,Unknown,3299,10,-1
70,15,UTF-8,nginx,-1,US,CA,6159,0,-1
70,13,ISO-8859-1,Microsoft-IIS/6.0,118672,CA,Quebec,3944,0,-1
70,13,ISO-8859-1,Apache,8187,CH,Zug,6907,0,-1
70,13,UTF-8,nginx,-1,PA,PANAMA,2959,0,-1
70,10,ISO-8859-1,Microsoft-IIS/7.5,356,US,New York,4377,0,-1
70,13,ISO-8859-1,Apache,-1,Unknown,Unknown,-1,6,-1
70,13,us-ascii,Microsoft-HTTPAPI/2.0,324,US,VT,7244,4,-1
70,12,utf-8,Microsoft-IIS/7.5,41417,US,MO,-1,2,-1
70,14,utf-8,Microsoft-IIS/7.5,13481,US,VA,8031,6,-1
70,12,ISO-8859-1,nginx/1.2.1,-1,US,NV,6434,4,-1
70,14,UTF-8,nginx,23103,US,California,7670,0,-1
70,13,ISO-8859-1,Microsoft-IIS/7.5,11,US,WA,5829,0,-1
70,13,UTF-8,nginx,-1,US,CA,7849,0,-1
71,6,us-ascii,Microsoft-HTTPAPI/2.0,324,US,Oregon,3842,0,-1
71,16,ISO-8859-1,cloudflare-nginx,-1,US,Washington,6343,0,-1
71,14,UTF-8,GSE,8992,CA,ON,2018,0,-1
71,13,UTF-8,Server,-1,US,NV,7120,0,-1
71,13,UTF-8,GSE,11988,US,CA,5812,6,-1
71,12,ISO-8859-1,Unknown,34,CA,ON,6564,4,-1
71,12,UTF-8,Apache,13522,US,CA,7672,6,-1
71,11,utf-8,nginx/1.7.4,-1,PA,PANAMA,6337,4,-1
71,12,utf-8,DMS/1.0.42,318,FR,Unknown,4123,4,-1
71,14,utf-8,nginx,337,Unknown,Unknown,-1,8,-1
71,11,utf-8,ATS,-1,US,CA,7525,8,-1
71,14,UTF-8,Server,-1,Unknown,Unknown,-1,6,-1
71,12,UTF-8,Server,-1,US,NV,7120,6,-1
71,11,UTF-8,Apache-Coyote/1.1,13596,IN,TN,-1,4,-1
71,11,us-ascii,Microsoft-IIS/7.5,324,us,CA,3422,0,-1
71,15,us-ascii,Microsoft-HTTPAPI/2.0,324,TR,Unknown,2553,0,-1
72,14,us-ascii,cloudflare-nginx,324,CA,ON,5005,0,-1
72,14,utf-8,nginx,31624,[u'GB'; u'UK'],UK,5465,0,-1
72,16,utf-8,Apache/2.2.22 (Debian) mod_python/3.3.1 Python/2.7.3 mod_ssl/2.2.22 OpenSSL/1.0.1t,-1,US,NY,8016,0,-1
72,12,UTF-8,Unknown,-1,KR,Unknown,6701,0,-1
72,12,us-ascii,Microsoft-HTTPAPI/2.0,1853,US,NY,6939,0,-1
72,12,ISO-8859-1,Apache,-1,US,UT,7829,0,-1
72,15,UTF-8,Apache/2.4.16 (Ubuntu),-1,US,CA,5114,6,-1
